date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,SubmitStory_http_start,SubmitStory_http_end,StoreStory_http_start,StoreStory_http_end,ViewComment_http_start,ViewComment_http_end,PostComment_http_start,PostComment_http_end,StoreComment_http_start,StoreComment_http_end,ModerateComment_http_start,ModerateComment_http_end,StoreModeratorLog_http_start,StoreModeratorLog_http_end,ReviewStories_http_start,ReviewStories_http_end,AcceptStory_http_start,AcceptStory_http_end,RejectStory_http_start,RejectStory_http_end,Search_http_start,Search_http_end,RegisterUser_http_start,RegisterUser_http_end,Author_http_start,Author_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523129708.650000,122,123,17,17,3,3,1,1,2,2,36,36,1,1,2,3,24,25,0,0,22,21,2,2,0,0,1,1,1,1,0,0,6,6,4,4,0,0,0,0,0,0
1523129708.700000,134,121,15,14,2,2,3,2,4,4,46,39,4,3,0,1,24,22,0,0,14,14,0,0,5,6,0,0,4,2,0,0,9,9,4,3,0,0,0,0,0,0
1523129708.750000,120,115,20,20,2,2,3,4,6,6,46,44,1,2,5,2,28,27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,7,0,0,0,0,0,0,0,0
1523129708.800000,104,115,13,14,0,0,3,3,4,4,47,53,0,0,3,2,11,14,0,0,16,16,0,0,1,1,0,0,0,0,0,0,5,6,1,2,0,0,0,0,0,0
1523129708.850000,132,127,16,15,3,3,2,2,4,4,45,48,2,2,6,3,29,27,0,0,11,11,2,2,5,4,0,0,0,0,0,0,3,3,2,1,2,2,0,0,0,0
1523129708.900000,107,111,16,17,2,2,3,3,4,4,37,37,4,4,4,4,8,11,0,0,12,12,0,0,3,3,0,0,0,0,0,0,11,11,3,3,0,0,0,0,0,0
1523129708.950000,107,105,12,12,2,2,3,3,0,0,28,27,2,2,4,2,15,15,0,0,26,28,0,0,1,1,0,0,0,0,0,0,9,9,5,4,0,0,0,0,0,0
1523129709.000000,120,108,13,12,1,1,4,4,6,6,52,44,0,0,0,0,16,16,0,0,13,12,0,0,0,0,0,0,0,0,0,0,12,10,3,3,0,0,0,0,0,0
1523129709.050000,115,116,9,9,1,1,4,4,3,3,64,66,2,2,0,1,7,7,0,0,8,8,0,0,0,0,1,1,2,1,0,0,8,10,6,3,0,0,0,0,0,0
1523129709.100000,127,117,14,14,1,1,3,3,2,2,53,49,2,1,0,0,29,26,0,0,7,6,0,0,0,0,2,1,0,1,2,1,8,8,3,3,1,1,0,0,0,0
1523129709.150000,127,133,12,12,2,2,0,0,12,10,57,65,3,4,2,1,10,13,0,0,7,7,0,0,8,6,1,2,1,1,0,0,10,9,2,1,0,0,0,0,0,0
1523129709.200000,115,122,12,13,0,0,2,2,0,2,59,59,2,2,2,5,16,15,0,0,8,8,0,0,3,4,0,0,1,1,0,0,7,8,3,3,0,0,0,0,0,0
1523129709.250000,124,116,19,18,0,0,4,4,8,8,52,50,1,1,4,2,15,13,0,0,8,8,0,0,0,0,1,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0
1523129709.300000,144,134,14,14,0,0,2,2,6,5,76,69,0,0,8,6,18,18,0,0,8,8,0,0,0,0,0,1,0,0,0,0,9,9,2,1,1,1,0,0,0,0
1523129709.350000,138,133,10,10,3,2,3,3,5,4,74,77,1,1,9,5,9,10,0,0,8,8,0,0,4,4,1,1,0,0,2,1,4,2,3,3,2,2,0,0,0,0
1523129709.400000,119,132,15,14,0,1,2,2,15,16,52,57,1,1,1,3,8,10,0,0,11,11,2,2,1,2,0,0,0,0,0,0,10,11,1,2,0,0,0,0,0,0
1523129709.450000,118,122,15,17,2,2,1,1,12,13,38,42,3,3,4,4,11,11,0,0,18,18,2,2,0,0,0,0,0,0,0,0,6,6,6,3,0,0,0,0,0,0
1523129709.500000,111,88,18,16,1,1,3,2,8,7,33,23,2,1,6,3,11,8,0,0,6,6,0,0,0,0,2,2,0,0,1,1,13,11,6,6,1,1,0,0,0,0
1523129709.550000,96,88,9,11,2,2,4,5,2,3,47,42,1,2,2,1,12,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14,15,2,1,0,0,0,0,0,0
1523129709.600000,113,103,15,12,2,2,3,2,2,2,54,52,2,2,6,2,17,17,0,0,1,1,2,2,2,2,1,1,0,0,0,0,6,6,0,0,0,0,0,0,0,0
1523129709.650000,107,86,12,15,2,2,1,1,0,0,58,39,2,2,4,3,13,10,0,0,2,2,0,0,0,0,1,0,0,0,0,0,7,9,4,2,1,1,0,0,0,0
1523129709.700000,113,125,8,7,1,1,3,3,0,0,64,77,1,1,6,3,25,27,0,0,3,3,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0
1523129709.750000,111,129,18,19,1,1,1,2,0,0,48,62,1,1,2,1,19,25,0,0,5,5,0,0,4,3,0,0,2,1,0,0,10,9,0,0,0,0,0,0,0,0
1523129709.800000,76,55,8,8,2,2,6,6,4,4,27,17,4,4,6,3,7,4,0,0,0,0,0,0,1,1,0,0,2,1,0,0,7,4,2,1,0,0,0,0,0,0
1523129709.850000,81,79,9,4,1,0,0,0,3,2,41,44,1,1,2,1,11,15,0,0,4,4,0,0,0,0,0,0,2,1,0,0,3,5,4,2,0,0,0,0,0,0
1523129709.900000,94,103,11,16,1,2,3,2,8,7,56,59,0,0,3,1,1,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0
1523129709.950000,116,132,8,8,1,1,1,2,5,7,66,75,1,1,3,2,0,0,0,0,17,17,0,0,0,0,0,0,3,2,0,0,7,9,4,8,0,0,0,0,0,0
1523129710.000000,113,119,12,12,1,1,2,1,7,7,46,50,3,3,0,1,12,11,0,0,11,11,2,2,1,2,0,0,0,1,0,1,10,10,6,6,0,0,0,0,0,0
1523129710.050000,112,114,7,7,2,2,2,3,10,10,34,33,3,3,2,4,12,12,0,0,17,17,2,2,11,9,1,1,0,1,0,0,8,8,1,2,0,0,0,0,0,0
1523129710.100000,109,113,16,16,1,1,4,4,2,2,37,38,3,3,8,10,13,14,0,0,12,12,0,0,0,0,1,1,0,0,2,2,6,6,3,3,1,1,0,0,0,0
