date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,Browse_http_start,Browse_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,BrowseStoriesInCategory_http_start,BrowseStoriesInCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,ViewComment_http_start,ViewComment_http_end,Search_http_start,Search_http_end,SearchInStories_http_start,SearchInStories_http_end,SearchInComments_http_start,SearchInComments_http_end,SearchInUsers_http_start,SearchInUsers_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523128996.150000,10,8,3,1,0,0,0,0,1,0,0,0,0,0,2,2,2,1,1,3,0,0,0,0,0,0,0,0,1,1
1523128996.200000,18,16,5,4,0,0,1,1,0,2,0,0,0,1,7,5,1,1,4,1,0,0,0,0,0,0,0,0,0,1
1523128996.250000,20,7,5,3,0,0,0,0,1,1,0,0,0,1,6,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0
1523128996.300000,14,13,1,3,0,0,0,1,1,0,0,0,0,0,6,2,4,3,1,2,0,0,0,0,0,0,0,0,1,2
1523128996.350000,15,18,5,5,0,0,0,0,2,2,0,0,1,0,3,3,2,8,2,0,0,0,0,0,0,0,0,0,0,0
1523128996.400000,9,18,2,5,0,0,0,2,0,2,0,0,0,0,2,4,3,3,1,2,0,0,0,0,0,0,0,0,1,0
1523128996.450000,15,12,5,2,0,0,0,1,0,2,0,0,1,1,5,2,1,3,2,1,0,0,0,0,0,0,0,0,1,0
1523128996.500000,11,13,3,2,0,0,0,0,0,1,0,0,2,0,1,7,2,2,3,0,0,0,0,0,0,0,0,0,0,1
1523128996.550000,6,14,2,1,0,0,0,0,0,1,0,0,0,0,1,6,0,5,3,1,0,0,0,0,0,0,0,0,0,0
1523128996.600000,11,4,2,0,0,0,1,0,0,1,0,0,0,0,1,0,6,2,1,0,0,0,0,0,0,0,0,0,0,1
1523128996.650000,19,15,2,3,0,0,0,0,0,2,0,0,0,1,3,3,11,2,3,3,0,0,0,0,0,0,0,0,0,1
1523128996.700000,21,22,5,6,0,0,0,0,1,0,0,0,0,2,5,9,5,4,5,1,0,0,0,0,0,0,0,0,0,0
1523128996.750000,14,18,5,5,0,0,0,0,1,0,0,0,0,0,4,4,3,7,1,2,0,0,0,0,0,0,0,0,0,0
1523128996.800000,12,11,2,2,0,0,0,1,0,0,0,0,0,0,5,6,4,1,1,1,0,0,0,0,0,0,0,0,0,0
1523128996.850000,19,12,5,4,0,0,0,0,0,0,0,0,0,0,6,4,3,3,4,0,0,0,0,0,0,0,0,0,1,1
1523128996.900000,13,10,3,3,0,0,0,0,1,0,0,0,1,2,3,0,3,3,1,2,0,0,0,0,0,0,0,0,1,0
1523128996.950000,10,17,4,3,0,0,0,0,0,0,0,0,0,2,1,6,3,2,2,3,0,0,0,0,0,0,0,0,0,1
1523128997.000000,10,15,3,4,0,0,0,1,0,0,0,0,0,0,2,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0
